title,rating
Azərbaycanda özbəkistanlı və qırğızıstanlı qadınlar tutulub – FOTO,0
Bakının mərkəzində meyit tapılıb – FOTO,1
Sevdiyi qızın xalası oğlunu öldürən gəncə 18 il cəza – FOTO,0
Lotu Qulini təhqir etdi və öldürüldü – VİDEO,1
Bakıda silah gəzdirən Quba sakini saxlanılıb,0
Gürcüstanda azərbaycanlı həmvətənini güllələdi,1
Bakıda saxlanılan Türkiyə vətəndaşı öldü,0
Bakıda saxlanılan narkobaronun digər cinayətlərinin üstü açıldı,0
Bakıda qadının törətdiyi dəhşətli qətlin səbəbi bilindi,1
İki nəfərin ölümünə səbəb olan sürücü tutulub,0
Gəncə sakinindən marixuana götürülüb,1
Bakıda “DTX-nın idarə rəisi” saxlanıldı – FOTO,0
Bakıda qadın qadını balta ilə doğrayıb zibilliyə atdı – TƏFƏRRÜAT,1
Bakıda dəhşətli qətlin tükürpədici təfərrüatları,1
Polis qardaşını öldürən hüquqşünas məhkəmə qarşısında – FOTO,1
Xırdalanda silahla adam öldürən beş nəfərin məhkəməsi başlayıb – FOTO,0
Bakıda zibil yeşiyindən doğranmış qadın meyiti aşkarlandı,1
Telman İsmayılov iş adamının qətlinə iki milyon dollar ayırıb – İDDİA,1
Astara polisin saxladığı şəxs intihar edib,1
Bakıda silahlı şəxs saxlanılıb – FOTO,0
Bakıda qumarxana aşkarlanıb – FOTO,0
Moskvada Lotu Qulinin adamları saxlanıldı,0
Bakıda 42 yaşlı qadın zorlanıb,1
Azərbaycanda bu qadının bütün ailəsi həbsdədir – VİDEO,1
DTX Bakıda əməliyyat keçirib: Saxlanılan var – FOTO + YENİLƏNİB,0
Bakıda saxta pul hazırlayanlar tutulub – FOTO,0
Oğru evə daxil olmaq istəyərkən yaxalanıb – FOTO,0
Bakıda transseksual “Səbinə” saxlanıldı,0
Bakıya gələn türkməndən bir kiloqram qızıl götürülüb,1
Bakıda naməlum şəxslər kişini bıçaqlayıb,1
Onlarla hindistanlını Azərbaycana qanunsuz kim gətirib? – AÇIQLAMA,1
Azərbaycanda 11 əcnəbi saxlanılıb,0
Ərindən qaçan qadın Bakıda tapıldı,1
Bakıda 16 yaşlı nişanlı qız zorlandı,1
İnterpol Rəşad Sadiqovu axtarır,0
Bakı aeroportunda Türkiyə vətəndaşı saxlanıldı,0
Evi qarət edilən idmançımız: Oğrulardan digərinin üzünü yaxşı görmək olmur,1
Paytaxtda silah satmaq istəyən şəxs ələ keçdi – FOTO,0
Aygün Bəylərin qardaşı məhkəmə qarşısında – FOTO,0
7-ci sinif şagirdinə təcavüz edən sabiq müdafiə nazirinin nəvəsidir – YENİLƏNİB,1
Bakıda gənc qız iki qardaşın başına oyun açdı,1
Ağdam sakinindən xeyli silah-sursat götürülüb,0
Bakıda iş adamlarının pullarını mənimsəyən şəxslər axtarılır,1
Cəzaçəkmə Müəssisəsinə narkotik keçirmək istəyiblər,1
Bakıda aptek sahibi həbs olunub,0
Bakıda ahıl qadına hücum edən şəxs ələ keçdi – FOTO,0
Məktəbdə psixotrop dərman satan şagird aşkarlandı,1
Prokuror “Dəmirçi Plaza”da meneceri güllələyən sürücüyə 20 il cəza istəyib,0
Şəkidə 25 nəfərə qarşı dələduzluq edən şəxs saxlanılıb,0
Sabirabadda oğurluq edənlər Bakıda həbs olunub,0
Azərbaycanlı müğənni anasını və bacısını öldürəndən şikayətçi olmadı,1
Bakıda qadın polisdən məşuqunu tapmağı xahiş edib,1
Qardaş bacıya ağır xəsarət yetirdi,1
Fərman Ceyranlıya hökm oxunub,0
Yasamalda qadın bacısının evini yardı,1
Bakıda silsilə oğurluq edən yeniyetmələr tutulublar – FOTO,0
Əfqan Muxtarlı yaxınlarının yasına buraxılıb,0
Dörd dəfə məhkum olunmuş oğru ələ keçdi,0
Sərxoş kişi balta ilə arvadını öldürmək istədi,1
Qarabağ qazisini öldürən sürücü saxlanıldı,0
Qaxda oğurluq edən iki qardaş ələ keçdi,0
"Qalmaqallı aktyor: O hərəkəti etsəydi, direktorun başını kəsərdim",0
Nazir müavini: Bələdiyyələrlə bağlı 15 fakt üzrə cinayət işi başlanılıb,0
Qarabağ qazisi yolda öldürüldü,1
Bakıda supermarketi keçmiş əməkdaşı soydu,1
Cəlilabad sakinindən külli miqdarda heroin götürülüb,0
Bakıda qadını qarət edən şəxs yaxalanıb – FOTO,0
Azərbaycanda məktəbli qız oğurlanıb,1
Kiyevdə azərbaycanlı Ukrayna hərbçisini öldürüb,1
Bakıda hiyləgər telefon oğrusu ələ keçdi – VİDEO,0
Göyçayda şagird dərs vaxtı müəllimini bıçaqlayıb,1
Keçmiş məhkum beş kiloqram narkotiklə saxlanıldı – FOTO,1
Bakıda oğul atasını öldürüb yandırdı – YENİLƏNİB,1
İrandan Azərbaycana heroin keçirmək istədilər – FOTO,1
Azərbaycanda 89 hindistanlı saxlanılıb,0
Quşbaz qonşusunu öldürən Abşeron sakininin cəzası azaldılıb – FOTO,1
Qəza törədib hadisə yerindən qaçan sürücü tutuldu,0
Bakıda qadın evindən 58 min dollar oğurlayıb sevgilisinə verdi,1
Aldığı narkotikin pulunu “PayPoint”lə ödəyən şəxs tutuldu – FOTO,0
Bakıda kişi keçmiş arvadının qanını tökdü,1
Bakıda sürücü yol polisinin üstünə silah çəkib – YENİLƏNİB,0
“Ramana qalası”nın yanında iki kiloqram heroin aşkarlandı,0
Külli miqdarda narkotik vasitə dövriyyədən çıxarılıb,0
Gəncədə xüsusi təyinatlı polis güllələndi,0
Tanınmış jurnalistin evini yardılar,1
 Kriminal avtoritetin məşuqəsinin səhhəti pisləşdi,1
Nardaranda AK-74 avtomatı gizlədən şəxs saxlanıldı – FOTO,1
Bakıda silahlı şəxslər saxlanılıblar – FOTO,0
Ərəb Bakıda məhkəmə qarşısına çıxarılacaq,0
Kiyevdə azərbaycanlı iş adamını qaçıran şəxslər həbs olunub,0
Gürcüstanda Maya və onun dostları ələ keçdi,0
“Qırmızı kitab”a düşən quşları ovlayanlar tutuldular – YENİLƏNİB + FOTO,0
 Bakıda evdən oğurluq edən qadın tutuldu – FOTO,0
Dəmiryolu Vağzalında narkotik alverçisi tutuldu – FOTO,0
Barəsində cinayət təqibi başlanılan azərbaycanlı həkim danışıb,1
Cəlilabad sakinindən “Zastava-M70” avtomatı götürülüb,0
Oğrular cinayət başında yaxalandı,0
Bakıda əməliyyat: XİN və DSX əməkdaşları tutuldu – FOTO + VİDEO,0
İnternetdə tanış olduğu qadın Bakı sakininin başına oyun açdı,0
Əvəz Zeynallı Prokurorluğa çağırıldı,1
Şıx çimərliyində 20 ədəd partladıcı tapılıb – FOTO,1
Yasamalda yeniyetmə qız qaçırılıb,1
Mircəlal Kazımi barəsində cinayət təqibinə başlanıb,1
Bakıda dünya çempionu maşınla adam öldürüb – FOTO,1
DİN-dən narkotikli konfetlərlə bağlı – AÇIQLAMA,0
Şəkidə yanacaqdoldurma məntəqəsinə basqın – YENİLƏNİB,1
DİN narkotik alverçilərinə qarşı əməliyyat keçirib,0
Rəqs müəllimi 16 yaşlı qızı qaçırdı – VİDEO,1
Bakıda polis cinayətkarı güllələdi,0
Bakıda mağazadan seyf oğurlandı,1
Bakıda 350 min dollarlıq fırıldaq ,1
Bakıda türkün evindən 115 min dollar oğurlandı,1
Bakıda sevgilisini və onun atasını öldürən şəxsə ömürlük cəza verilib,0
MTN-nin tutduğu şəxs həbsdə ölüb,1
Gözəl Bayramlıya hökm oxunub,1
Bakıda cibgir dəstəsi tutuldu – VİDEO,0
Bakıda keçmiş məhbus polislərə hücum etdi,0
Lənkəranda döyülən qadınlardan ikincisi də öldü,1
Gömrükdə yüz min manatlıq avtomobil saxlanıldı – FOTO,1
Ədliyyə Nazirliyi Penitensiar xidməti və DİN birgə əməliyyat keçirdi – FOTO,0
Pakistanlı “Şah” Azərbaycanda saxlanıldı,0
Bakıda silahlı şəxs tutuldu – FOTO,0
Maştağada gənc özünü tövlədə asdı,1
Bakı metrosunda qadınlara qənim kəsilən keçmiş məhkum tutuldu,0
Bakıda arvadını yastıqla boğan şəxs saxlanılıb,0
Bakıda azyaşlı qızı zorlayan qohum tutuldu – RƏSMİ,0
Ölkədən milyonlarla pul çıxaran dəstə ələ keçdi – FOTO,0
Gəncədə gecə klubunda dava düşdü: Yaralılar var,1
Lənkəran sakinlərini qorxu içində saxlayan şəxs tutuldu,0
Abşeronda məktəbli gözündən güllə yarası alıb – FOTO,1
Bakıda avtomobil oğruları həbs olunub ,0
Şamaxıda evə basqın: Maskalı şəxslər külli miqdarda pul aparıb,1
"Ucarda ailə faciəsi: Atanı öldürüb, oğlunu yaralayıblar",1
Ölkədən külli miqdarda xarici valyuta çıxarılmasının qarşısı alındı – FOTO,1
Ağsuda mənşəyi məlum olmayan ət aşkarlanıb,1
Yasamalda banka basqın edən şəxs saxlanıldı – FOTO,0
Şamaxıda çoban öldürülüb – YENİLƏNİB,1
Zorakılıqda ittiham olunan azərbaycanlı Rusiyada tutuldu,0
Bakıda banka basqın olub,0
Bakıda qəbiristanlıqda tapılan silahın kimə məxsus olduğu açıqlanıb,1
DİN “Kürd Vüqar”ın törətdiyi qətllə bağlı məlumat yayıb,1
Azərbaycanın axtardığı rusiyalı iş adamı azadlığa buraxılıb,1
General Novruzəli Orucovun oğluna hökm oxundu,0
“Kürd Vüqar” xalasının ərini iki zərbəyə öldürdü – VİDEO,1
Rövşən Əhmədov həbs edildi,0
Bakıda qəbiristanlıqda silah tapıldı – FOTO,0
Bakıda transseksual komendanta bıçaqla hücum etdi – VİDEO (+18),1
Cəbhədə atəş səsləri eşidilir,1
Xızıda qəzaya görə mübahisə ölümlə nəticələndi,1
Kiyevdə Azərbaycan diasporunun oğurlanmış üzvü azad edilib ,0
Ağdaşda kişi yol polisi ilə dalaşıb özünü yandırdı – FOTO,1
Bakıda silah alverçisi həbs olundu – FOTO,0
Fədayə Laçının həbs müddəti uzadıldı,0
Şirvan sakini polisin keçirdiyi əməliyyat zamanı özünü bıçaqladı,1
Azərbaycanda İnterpolun axtardığı 115 nəfərin yeri müəyyənləşib,1
Parkinq yerinə görə qonşusunu öldürdü,1
Silah satan keçmiş məhkum saxlanılıb – FOTO,0
Bakıda piyadanı vurub hadisə yerindən qaçan sürücü tutuldu,0
“Baron Dədəş” saxlanıldı – FOTO,0
Dünya çempionunu öldürən azərbaycanlı məhkəmə qarşısında,1
Bakıda gecə klubunda kütləvi dava: Beş yaralı,0
Lənkəranda qadını ölümcül döydülər,1
Lotu Qulinin rəqibi “qanuni oğru” adından məhrum edildi,1
Qaçırdığı avtomobillə qəza törədən şəxs saxlanılıb,0
Bakıda kişi qayınanasını boğaraq öldürdü,1
"Bakıda ailə dramı - Arvadını bıçaqladı, özünü dənizə atdı",1
Bacısının həyətindən oğurluq edən qardaş saxlanıldı - VİDEO,1
Məktəb şagirdi 19 yaşlı tələbəni borca görə öldürdü ,1
"Arvadını maşınla vurub, sonra intihara cəhd edən ər saxlanıldı",1
Prokuror: Fədayə Laçına ədalətli hökm verilib,0
"Bakıda lombardda külçə fırıldağı - Qızıl adı ilə dəmir verdi, 40 min qabağa düşdü",0
Bakıda sifarişli qətl: qadını öldürüb yandırdılar - FOTO,1
Azərbaycan millisinin sabiq futbolçusu döyülüb,1
Tovuzda yaşlı kişi bıçaqlandı,1
Lotu Qulinin adamı Moskvada sahibkarı güllələyib,1
Mehdiabadda silahlı şəxs saxlanıldı - FOTO,0
Siyəzəndə mağazalardan oğurluq edən şəxs saxlanılıb - FOTO/VİDEO,0
Bakıda kirayənişin ev sahibini öldürərək mülkünü saxta sənədlə ələ keçirib,1
"Su pulu yığmaq adı ilə qoca qadının evinə girdi, qarət etdi ",1
Bakıda narkotacir “Ərəb” saxlanıldı - FOTO,0
Bakıda avtobus sürücüsü həmkarının barmağını kəsdi,1
Bakıda keçmiş güc strukturu əməkdaşı narkotikdən öldü,0
Bakıda 24 yaşlı gəncin qanını tökdülər,1
Şabranda yeniyetməni zorlayan üç nəfər saxlanıldı,1
Ukraynada azərbaycanlı mühakimə olundu - Vəkili qətlə yetirib,0
Masallı sakini Bakıda intihar etdi - VİDEO,1
Sevgilisini bıçaqlayan qadın azadlığa buraxıldı,0
Bakıda qadın evində vəhşicəsinə öldürüldü,1
Bakıda çimərlikdən qadın meyiti tapıldı - FOTO,1
Şəmkirdə qadın qaynını bıçaqladı ,0
Ağdamda körpəsini öldürən ana ilə bağlı cinayət işi açıldı,0
Bakıda obyektlərə qənim kəsilən oğrular saxlanıldı - FOTO,0
Azərbaycandakı narkoticarətlə bağlı statistika - İki dəfə artım var,1
Ağdamda dəhşət: qadın 10 aylıq qızını boğub öldürdü - YENİLƏNİB,1
Kişi keçmiş arvadı ilə evlənən şəxsi bıçaqladı - VİDEO,1
"Bakıda qardaş iki bacısını bıçaqladı, biri öldü - VİDEO",1
Klinika direktorunun oğurlanmış brilliantları tapıldı,1
Avtoritetlərin qaçışında ittiham olunan komandir: “Qoca”ya kinim var idi,1
“Pablo Eskobar” və dəstəsi Bakıda tutuldu - FOTO/VİDEO,0
“Ruzigar”a 30 sutka - HƏBS,0
Rusiyada azərbaycanlıları xarab kartofa görə güllələdilər,1
"İmişlidə qadını öldürüb, meyitini torbaya qoyub Araza atdılar - YENİLƏNİB + FOTO",1
Polis evdən oğurluq edən şəxsin görüntüsünü yaydı - FOTO,0
Kəramət Böyükçölü Bakıda kafedə döydülər,0
Bakıda keçmiş məhbuslar arasında bıçaqlanma,1
"Sərhəddə narkotik əməliyyatı, saxlanılanlar var - FOTO",0
Masallıda 2 uşaq atası özünü güllələdi - FOTO,1
Bakıda tələbələr arasındakı qanlı dava ilə bağlı cinayət işi məhkəmədə,1
Gəncədə narkotacirlər saxlanıldı - FOTO,0
Bacısının “WhatsApp”ına “salam” yazdığı üçün tanışını bıçaqladı,0
"Böyrəyini 12 min manata satıb, amma şikayətçi deyil - MƏHKƏMƏ",1
Bakıda dörd kişinin meyiti tapıldı - İkisi qardaşdır,1
Keçmiş TV əməkdaşı yenə vətəndaşları aldadır - Bu dəfə başqa adla,1
Xırdalanda iki polisi bıçaqladılar,0
Bakıda kişi arvadını doğramaq istədi,1
Evindən silah-sursat tapılan keçmiş məhkum tutuldu - FOTO/VİDEO,0
Mübariz İbrahimovu tənqid edən psixoloq təqsirli şəxs qismində tanındı,0
Bakıda kriminal avtoritet saxlanıldı,0
Qonşusunu bıçaqlayan Azərbaycan çempionuna - HÖKM,0
Piyadanı öldürüb qaçan sürücü tutuldu,0
“Space” TV söyüşə görə məhkəmə qarşısında,0
Namus üstündə bacanağını öldürənə hökm oxundu ,1
Ramin Hacılı azadlıqda,0
Bakıda 18 yaşlı qız oğlanı bıçaqladı,1
Bakıda qadın özünü ikinci mərtəbədən atdı,1
Sumqayıt sakini Mingəçevirdə narkotiklə tutuldu - FOTO/VİDEO,0
Taksi sürücüsünü 19 manata görə öldürənlərə ağır cəza ,0
Fədayə Laçının səhhəti pisləşdi,1
Yeni dodaqları xoşuna gəlmədi - Həkimdən 100 min manat istəyir,1
Bakıda telefon oğurluğu kameraya düşdü - VİDEO,0
Bakıda 70 yaşlı qadın intihar edib,1
Gözətçi işlədiyi dayanacaqdan avtomobil oğurladı,1
"Bir gecədə 11 avtomobilin şüşəsini sındırıb, oğurluq etdilər - FOTO/VİDEO",1
Tanışını bıçaqlayan futbolçuya hökm oxundu,0
Məktəblinin intiharı ilə bağlı - RƏSMİ AÇIQLAMA,1
Azərbaycan Universitetinin “məzun”una 55 il həbs - VİDEO,1
Gəncə sakini intihar etdi,1
Masallıda ər arvadını öldürdü - VİDEO,1
Lənkəran sakini həmkəndlisini kəmərlə öldürdü - VİDEO,1
Gəncə sakini qatarın altında qaldı - FOTO,1
Qobu sakini qayınanasının evində özünü yandırdı - Xanımı da dərman içdi,1
Aliment ödəmək üçün böyrəyini “su qiymətinə” satdı - TƏFƏRRÜAT,1
Taksi sürücüsünə hədə-qorxu gələn dəstə üzvləri həbs edildi ,0
Zeynalov Zeynalzadə oldu - Rusiyaya keçmək üçün hiylə,1
Bakıda kafedə qohumlar arasında atışma: yaralılar var - YENİLƏNİB,1
Sabiq rəis müavininə hökm oxundu,0
"Ər-arvadın əl-ayağını “skoç”layıb, evi qarət edənlərə cəza",0
Bakıda ahıl kişi özünü asdı,1
Sumqayıtda kitabxana direktoru yol qəzasında öldü,1
Ağdaş sakini dibçəkdə narkotik yetişdirirmiş - FOTO,1
Uşaqlarını maşında yandıran Kərimovaya ağır cəza,0
Pakistanlılar Bakıda hosteldə həmyerlilərinin başına “oyun açdılar”,1
Bakıda rusiyalı qadından polisə şikayət - Kişi onu zorla öpmək istəyib,1
"Avtomobillə xanımını vurdu, sonra da özünü öldürmək istədi",1
Marketin damını söküb ərzaq oğurladılar - FOTO/VİDEO,1
Sumqayıt sakini ailəsinin gözü önündə özünü yandırdı,1
“Kazbek” mahnısının ifaçısına hökm oxundu,0
"Masallıdakı qətl hadisəsinə görə iki nəfər həbs olunub, digərləri müəyyənləşdirilir - RƏSMİ",0
“Quska”nın məhkəməsi başladı,1
Narkoloji Mərkəzi yandıran şəxsə cəza tələbi - ÖMÜRLÜK,1
Meyiti parçalanaraq üç rayonda basdırılan kişi niyə öldürülüb? - TƏFƏRRÜAT,1
Bakıda mənzildən qızıl dolu seyf oğurlandı,1
Qubada basqın: ev sahibini bağlayıb 15 min manat apardılar,1
Şəmkirdə qəbirlərə hücum çəkən şəxsin fotosu yayıldı - VİDEO,1
Bakıda 13 yaşlı oğlan “Oba” marketə silahlı hücum etdi,1
Polis silah-sursat aşkarladı - FOTO,0
Sərhəddə narkotik əməliyyatı: dörd nəfər saxlanıldı - FOTO,0
Cəlilabadda oğul atasını qətlə yetirdi - Samovara görə,1
"Halvanın az olduğuna əsəbiləşdi, qəbirlərə hücum çəkdi - FOTO",1
Bakıda bədən tərbiyəsi müəllimi niyə axundu öldürüb? - TƏFƏRRÜAT,1
Polisdən narkotik əməliyyatı: saxlanılanlar var - FOTO/VİDEO,0
Bakıda qardaş qardaşı güllələdi,1
Vətəndaşlara sosial mənzil satmaq adı ilə dələduzluq edən şəxs həbs edildi,0
Polkovnikin bir milyonluq dələduzluq işində adı keçən şəxsə - HÖKM ,0
Şərurlu İsfəndiyar məhkəməyə verildi,0
Bakıda 22 yaşlı gənci bıçaqlayan tutuldu,0
"İçkili halda dava saldı, qulağı kəsildi - VİDEO",0
Gecə Bakıda qan töküldü - VİDEO,1
Atasından qalan avtomatı təhvil verməyən şəxs tutuldu - FOTO/VİDEO,1
Rusiyada azərbaycanlı sərxoş sürücü cəzalandırıldı,0
Binədəki qatar faciəsində həbs edilənlər hakim qarşısında ,0
Qardaşı arvadı ilə qonşu kişini bıçaqladı,0
"Narkotiklə saxlanıldılar, digər cinayətlərinin də üstü açıldı",0
Gecə Bakıda qan töküldü - VİDEO,1
Bakıda bağ evlərinin qənimləri tutuldu - FOTO,0
Daşkəsən sakini yaşadığı evdə intihar etdi,1
Samuxda ər arvadının qanını tökdü,1
Tanış olduğu qadının kişi çıxdığını görüb onu öldürdü - TƏFƏRRÜAT ,0
Azərbaycanlılar Rusiyada sağlamlıq üçün təhlükəli mallar satıb,1
Bakı sakininin evindən narkotik aşkarlandı - FOTO/VİDEO,1
Azərbaycanda bankdan yarım milyon pul oğurlandı - Öz işçisi imiş,0
Bakıda qadınlara zor tətbiq edən şəxs saxlanılıb - FOTO/VİDEO,0
Bakı gecəsi “qan çanağı”na döndü: üç bıçaqlanma - VİDEO,1
Xadimənin ölümünə səbəb olan vəzifəli şəxs cəzalandırıldı,0
Rusiya axtarışda olan azərbaycanlını ekstradisiya etdi ,1
Rüşvətə görə həbs edilən prokuror azadlığa buraxıldı ,1
"4000 nəfəri aldadıb, 700 min dollar qazandılar - Uydurma biznesmenlər ələ keçdi",0
Bakıda sevgilisinə 33 bıçaq vuran qadına - HÖKM ,0
Keçmiş nazirin qardaşı azadlıqda,1
Bakıda silahlı şəxs saxlanılıb - FOTO,0
Kafedə musiqi üstündə adam öldürənlərin cinayət işi məhkəmədə,0
Azərbaycanın axtardığı dələduz Ukraynada ələ keçib,0
Şamaxıda evdən meyit tapıldı,1
Azərbaycanda iki vəzifəli şəxs həbs edildi,0
Rusiyada polisə rüşvət verən azərbaycanlı tutuldu,0
