comment_text,target
Ramil Cox maragli bir saytdir.. herkese istediyi ne axtarirsa onu Tap Azda Tapmagini Arzu Edirem Ugurlar....,0
inkishaf bax budur Satish ve alish ucun elverishli ve rahatdir,0
Hersey var Pul yox Yaxsidir,0
👍🏻👈🏻 BAYILDIM,0
Qəşəydi Yaxşıdı,0
Dizayni deyisin Dizayn deyisin,0
Ela Super,0
Normaldi Cox hallarda satmag isdediyim telefonları qebul elemir ama sonradan cehd edende alinir. Normaldi,0
Super Sayt Axtarilan mahsul bu saytda tapilir.,0
Xaliq Ela,0
"Süper bir proqram Süper
Bir proqram",0
Super Program eladı,0
Ali Ismayilzada Salam men chox raziyam bu web saytdan faydasi chox olur.Ishlerinizde ugurlar arzulayiram,0
Ela Ela,0
Heyqeten superdi Super sehifedir,0
👍 Super👍,0
Əla Çox gözəldir. Amma yeni yeni təkmilləşdirici funksiyalar qoysaz yaxşı olar.,0
Farid super,0
"😇 Супер. Очень удобно, я довольна ))",0
Sabina Super👋🏻,0
Perfect Aaaaa+++++,0
tap.az sinxronkuq lazimdi saytnan birde elani redakciya elemek imkani,0
Ela Super,0
👍 Herkes istifade etse. Lazim olani munasib qiymete tapmaq olar 👍🏻,0
Super Super,0
Tap.az 👍🏻 Super 👍🏻👍🏻👍🏻,0
Ela Meqsedyönlü bir proqramdır.,0
"Berbad Bu nedir bele? Saytla proqrap arasinda sinxronluq yoxdur. Saytda axtarisda cixan mehsullar proqramda yoxdur. Bele proqram sadedir, yaxsi isleyir...",1
Rəy Super!,0
Nigar Maraqlidir),0
ela sayenizde ev eşyalarımı satdim teşekkür edirem 🤘,0
Perfect Perfect shoping program,0
Super! Çox rahat tətbiqdir. Sürətli işləyir! Məsləhət görürəm!,0
ela 👍,0
Superdir Cox isime yarayir,0
Tap az Cox suretlidir cox gozeldir. Rahatdir. Tewekkur edirem.,0
👍🏻👍🏻👍🏻 👍🏻👍🏻👍🏻,0
"Tap.az супер, молодцы ребята 👍🏻👍🏻👍🏻👍🏻👍🏻",0
Tapaz eladi Her wey yaxwi teskil olunub,0
5+ super saytdir,0
Elhem016 Ela bir weydi lalafodan rahatdi,0
Əla 👍,0
Tap.az Excellent trade support!,0
Eladir👍 Eladir👍,0
"Полезный и нужный. Действительно полезное приложение. Очень удобное, практичный и лёгкий интерфейс. Не висит, не глючит.
Один минус - редактировать, как я понял, можно только текст объявления. А заголовок менять уже нельзя.",0
Tap.az Ela,0
Tap.az Superdi👍,0
Super Super,0
Siz super siz cox sagolun bu sayta gore Super siz cox sagolun,0
"Chox sagolun Chox gozel saytdir,menim shexsen chox ishime yariyir,chox sagolun",0
Ela programdi satisucun cox gozel programdi,0
👍 👍,0
Super ++++++,0
"Отлично Все супер, жаль поддержки видео нет",0
Super App and service is super! Thank you,0
Gözəl proqramdı Saytlar içində ən gözəl elan saytıdı,0
👍🏻 Qaqam zor,0
Super Ela like,0
Super chox gozel ishleyir program. beyenilsin,0
"Cool! This is the best online shopping app and project for Azerbaijan. I congratulate developers. Highly recommended, just try!",0
"Bu nedı? Bu nedı duzeltmısız qardaş neynirem qeydıyatdan kece bılmırem eseblerım pozuldu, sıldım getdı hecne xeyırdense zıyan verdız",1
Yaxsi Arabir suretde ciddi problemlee olur,0
Bildirimlər Zəhmət olmasa push notificationları girib normal oxumaq olsun. Bildirim ekranında oxumaq olmur və klikləyəndə də app özü açılır.,1
Arif Ismayilov IOS-da hal hazirda acilmir. Umumyetle cox gec isleyir isleyende de.,1
Tekminleshmek Daha da genish imkanlar vere bilersiniz!,1
"Qeydiyyatı keçe bilsek yaxşı olacaq Qeydiyyat keçme bölümünde ad soyad ve mail adresini yazdıqdan sonra Qeydiyyat düymesi üstüne clik etmek olmur.
Bir neçe defe yeniden yükledim yenede eyni sehfvi verir.",1
"Зависает. Мало того что автоплатежи снимают деньги по два раза, так еще и не фиксируются в истории. Кому звонить жаловаться, вообще не известно.",1
"Hesab Az Salam. Bezen leng ishleyir, 
Bir de bank xidmetlerinde hesab artimi olsaydi daha yaxshi olardi",1
Sizdən yoxdur! Сердечки вам 🥰,0
Super! Ela!,0
"Хорошая программа Работает отлично, только жаль, что не пишет баланс",0
Hədiyyələr Hədiyyələriniz mahiyyətin itirib.,0
"Suggestion Salam, hormetli Hesab.az, sizi bu gozel application-a gore tebrik edirem. Daha boyuk ugurlar arzu edirem. Teklifim ise: olarmi ki, bonuslari pul kimi deyerlendire bilek? (Yəni bezen odemelerimizi pula cevrilmis bonuslarla edek)",0
Size teşekkür edirik Super bir hesab portalı,0
Normal Proqram cox gec iwleyir yuklenme gec gedir secilmiw odeniwleri acmaq ucun vaxt cox aparir,1
Bug fixing Скан QR-кода для оплаты не работает. Когда эта функция заработает у нас?,1
Average! Needs to be polished. Works slow and lags often.,1
Ugurlar Ugurlar bu hesab az kamandasi basarilarinizin davabini diliyirem,0
👎🏼👎🏼👎🏼👎🏼 Heç kimə məsləhət görmürəm hesab.az-dan istifadəni. Orada guya verdikləri bonusdanda istifadə etmək olmur. Yalandan guya bonus verilir haradasa üçün amma bonus təqdim olunan yer o bonusu verməkdən qaçır👎🏼👎🏼👎🏼👎🏼 Yeri gəlmişkən o şablonu mənə göndərməyin guya mail ünvanına yazanda şikayətə baxırsız. Sizin mail ünvanınanda şikayətimi yazdım heç bir tədbir görmədiz. 👎🏼👎🏼👎🏼👎🏼,1
hoqqa Evvel sade ve funksional program idi. indi mahiyyeti eyni ama  qarisiq qurushuq. ne hardadi ne ucun ozunuz bilirsiz hec? nese tapmaq ucun hoqqa vermek lazimdj.  yeni nese dusunende bir fikir oyrenin,1
👍 Cox qeseng👍,0
".Qeydiyyat Hersey yaxsidi, birce karti qeydiyyatdan kecirdebilmirem herdefe butun melumatlari yeniden yazmali oluram.",0
Halal Ela,0
Təşəkkürlər!!! Hər şey əla işləyir.Təşəkkürlər!!!,0
Çox gözel 👍🏻,0
"Kamran Ochen medlenno rabotaet, s bonusami pochti nichego ne sdelaesh, avto oplata ne vsegda srabativaet,  putaeshsa inogda chto oplachenno chto net,",1
🤝 Super!!!,0
Soz verilen duzelishler Soz verilen duzelishler yerine yetirilmeyib,1
"Bu tetbiqi leğv edin! Artıq sizin teklif şikayet bölmesine yazmaqdan bezmişem. Bu tetbiqi hansı platformada yazmısınızsa geydirme iş görmüsünüz. Bu işi qoyun bilen adamlar elesin. Özünüzden hoqqa çıxarmayın. Bir sistem heç bir vaxt stabil olmazmı? Ödeniş edirsen mobil nömreye üstünden 15 deqiqe yaxud saatlar keçir sonra oturur. Milleti ele salmısız? İşi asanlaşdırmaq üçün yüklenir bu app, problem yaratmaq üçün yox. O bonusları ordan götürün onsuzda faydalı bir şey yoxdu orda. Ondansa tetbiqi abıra salın sonra buraxın deyecem ama,  ne qeder eleşsenizde bu sistem düzgün çalışmayacaq. Ağlınız varsa yüklemeyin, eseb, stresden başqa bir şey deyil.",1
Xs Max This app doesn’t work properly on XsMax. Specifically it doesn’t allow me to exit app. I had to restart my phone in order to close the app. Please solve this issue asap.,1
"*LAZIMSIZDI* Çox lazımsız proqramdı. İşləmir 99% hallarda. Sistem error xətası verir😊 Bir sözlə, sərfəsiz bir şeydi. Gəliştirmədiyiniz müddətcə belə də olacaq",1
Ishlemir bu normal Belke bunu duzeldesiz muellimler? Normal funksional aparmir ozunu application.,1
Good 👍,0
Baki Admin yenilikleri azerbaycan dilinde yazin hormet qoyun dilimize,1
"Bugs bugs so many bugs eseblerim xarab oldu ,gozlerine girsin app-lari",1
Hesab.az Sükanı belə saxlayın👍👍👍,0
"Bad Bele app olar? Camaatin esebleri ile oynamag uchun yigilib ele bil. Bir sheyi ede bilirsiz yonlu bashli edin, ede bilmirsiz gedin bashga ishle meshgul olun.",1
Guvendiyin daglara qar yagarmish Niye indi 5-6 partnerunuz qalib? Hani bes obiriler? Heyf o qeder odenish hesab azdan etdiyime gore,1
"Ipoteka Salam.program cox gozel ve cox rahatdi, cox saq ol. Bir weyi gelecek ucun nezere alib ipoteka odeniwinide elave elesez lap ela olardi.",0
"... 100 dəfə yeniləmək lazımdır ki, balanslar göstərilsin. Brauzerdə açanda da eyni problem var. Köhnə versiyası daha rahat idi😢",1
"👍👍👍 Не знаю, как у других, но у меня прога работает превосходно. Респект вам! Так держать! ✊",0
"Çox bərbad! Apar tulla! Bununla ikinci dəfədir rəy bildirirəm!
4 gündür bir ödənişi edə bilmirəm, təcili lazım idi... Axır ki, e-pul vaditəsi ilə ödəniş etdim.
Zibil günündədi bu applikasiya...
Hər dəfə də mənasız məsuliuyətsiz cavablar yazırsız...
Bacarmırsansa yapma kardeşim👋👋👋
Bay bay, daha lazım deyilsiz...",1
Ela isleyirsiniz Продолжайте в такомже духе,0
pis proqramdi ilisirrr her deq Bad . хуйня который все время зависает . pisss pox,1
":/ Bərbad işləyir app, son update'dan sonra",1
Super Cox beyendim super,0
Saleh92 Eladir her shey tesekkurler👍👍👍,0
"Bərbad !!! Ay millət, yenilik edirsiz başa düşdük, daha bunu niyə ingilis dilində yazırsan?
Güya bizdən başqa millət bu proqramı işlədir ?! 
Öz işinizə hörmət edin.",1
"Vernite staruyu versiyu Posle obnovleniya ujasno neudobno,daje ne polzuyus prilojeniem,online versiyey prixoditsya.",1
yeni versiya çox pisdi yeni versiya çox pisdi heçnəyi tapmaq olmur tətbiqi silmək fikrindəyəm illərdir işlədirdim çox narahat olub,1
Super Super,0
Yenilik Barmaq izi skaneri ilə giriş yenilənməsi də olsa əla olar.,1
"Əladır 👍🏽 Yoldaşlar hər şey yaxşıdır. 

Amma yuxarıdakı ikonlari bir az aşağı hissəyə yönləndirsəniz (iphoneX) və Face/Touch İD dəstəkləmə xidməti əlavə etsəniz daha yaxşı olardı.

Uğurlar!",0
ela proqramdi ela proqramdi,0
Very fast and useful! Very fast and useful app! Great user experience!,0
"Font problem Axırıncı update’dən sonra yaxşıdı. Fontu Azərbaycan şriftlərinə(ə,ü,ö,ğ,ı,ç,ş) uyğun olanını seçsəz yaxşı olardı, çünki dizaynı korlayır. Front-end dev. nəzərə alar yəqin ;) Uğurlar!",0
06.09.2018 Pis!! Bu programa neynemisiz zibilini cixartmisiz gul kimi iwdiyirdi gua guncellediler neynediler iwletmek olmur!! Evvelki qaydasina qoyun cox pis!!,1
"«Avtomatik odenisler» Программа упростила доступ к вашим услугам, однако новинка по автоматизации оплаты счетов, которой я дико обрадовалась, к сожалению не налажена. Оплата автоматом не производится и когда будет производится тоже не указано. Желательно добавить возможность редактирования со стороны пользователя, чтобы мы могли сами настроить when it should be charged.
В дополнение, немного расстраивает то, что слишком долгая загрузка при переходах.
В целом идея отличная! Совершенства! ✊🏼",0
👍 Super,0
Borclar gorsenmir Yeni versiya ureyimce deyil. Evvelki cox rahat idi ve cox suretli idi. Hem de yeni versiyada borclar gostermir.,1
Cox ela Men artiq 5 ile yaxindirki hesabazdan istifade edirem. Sax rahat ve operativ odenislerimi burda edirem. Cox gozel ve ela. Muammuniyetimi size bildirem. Siz teksiniz yeksiniz. Cox sagolunki bize bele rahatliq sunmusunuz.,0
Awful update Awful update,1
Ishlemir Axirinci upgrade-an sonra ishlenmir,1
Bugs Ребята что с вами? Что за приложение? Вы вообще сами пользуетесь? Ужас просто ужас! Уже 3-ий Update и ничего не работает толком. А сейчас у меня вообще не запускается приложение.,1
Elvin Feyzullayev Ios yeni versiya proqram iwlemir xais edirem proqramda duzelis isleri aparasiniz istifade etmek mumkun deyil.,1
Profilə daxil olduqdan sonra ödəniş edə bilmirəm Ödeniş edə bilmirəm ancaq qediyatsız ödeniş etmək olur zəhmət olmasa araşdırın və məlumat verin,1
"odenis elemek olmur salam necesiniz
men odenis ede bilmirem meselen kontur ucun mebleqi odenis usullarini secirem ode duymesini klik edirem novbeto sehofe gelmr ama komputer vasitesile ela isliyr mobil versiya islemr iphone 6 da",1
Yeni Dizayn ishlemir Ne hesablarimi ne historimi gorurem. Qenaetbexs deyil,1
"Ela! Axir ki, coxdandir gozlenilen yenilenmeni tetbiq etdiniz. Ellerinize sagliq. Cox gozel alinib. Inshallah bundanda gozel olsun. Teshekkurler butun heyete!",0
"Super Yeniləndikdən sonra daha rahatdır işləməyə. Həm görünüşü, həm də tezliyi mənim xoşuma gəldi",0
"This changes are amazing 🤩 I liked this app, thanks",0
Salam Moskvada mts megafon nomrelerinin internet paketi ile girilmir.,1
"Can’t call it an app:D It looks and works exactly the same as a website (if not worse). So what’s the point of downloading it? Make it better, add a little bit of design for Gods sake. Ciao!",1
Orxan Qeydiyatdan kecmek olmur,1
"Login və porol Hər dəfə istifade etmək isteyəndə,login və parolu istəyir.halbuki yadda saxlsma düyməsini tıklamışam",1
zzz bu ne seviyyesiz xidmetdi.bir zibili duzelde de bilmirsiz tupoylar,0
"Обновление невозможно. У меня айфон 5. Обновление невозможно. Я удалила приложение и попыталась загрузить заново, но не получилось, пишется, что загрузка недоступна для вашего айфон. Теперь не могу оплачивать счета через смартфон.
UPD from 12/09/17: Загрузила, всё работает.",1
Hesab.az Əla.,0
"Normal Her defe girish problemi yaranir. Tehlukesizliyi bashqa cur etseniz, yaxshi olar.

Programda bank xidmetlerinin odenishi yoxdur. Zehmet olmada elave ederdiniz.",1
"I am not ROBOT!!! Iki diplomu olan adamam duz yarim saat elleshdik ki bu zibil proqraminiza robot olmadigi subut edim. Bacarmirsiz duzeltmiyin de, in house yalannan nese duzelmisiz adamin eseblerin butun oynuyur. O qeder pul qazanirsiz, bir dene normal xidmet gorsetmirsiz, gunah sizi isledendedi ele!",1
"Zibil kimi, apar tulla Her istifade edende email ve kodu yeniden yigmaq lazim gelir. Cox gec isleyir adamin butun esebi korlanir. Baglayin bilek ki yoxdu. Basqa portal da yoxdu ki sizi redd edib onu isledek",1
"😡😡😡😡 Yararlı proqramdı amma HƏR DƏFƏ ADAMA PAROLU NİYƏ YIĞDIRIRSIIIIIIZ?! """"""""YADDA SAXLA"""""""" DÜYMƏSİNİ NİYƏ QOYMUSUZ ORA?!",1
"Провал Эт не прога, а всего лишь ссылка на веб аппликацию. И почему 5-й Айфон нет в списке поддерживаемых аппаратов???????",1
Sifir Bu ne proqramdir? Her defe loqin parol yazmalisan. Sadece web versiyasina qisa yoldur. Proqram deyil. E-pul ve ya cib proqramina baxin. Ele bir rahat proqram duzeldin istifade ede bilek.,1
Salam. Mende de yenilenme alinmadi. Silib yazmaq istedim. O da mumkun olmadi.,0
Problem var Yenilemek olmur axi. Tek iphone 5 de beledir? Ya hamisinda?,1
"Pis Yeniləmə iphone4-5 və iPad1-2-3 də işləmir. Silmişik ki, yenisini yazaq heç yüklənmir. Bu nə xidmətdi? Bir proqramı yazıb ortaya çıxarda bilmirsiniz",1
"Поддержка iPhone 5 Почему пропала возможность работы на iPhone 5-ом?? И до обновления были сбои с оплатами провайдера азевротель. Плюс пароль и логин не сохраняется если долго не заходить, даже если отмечаешь запомнить пароль...",1
Iphone 5 le uygunluqda xeta hesab.az bizim mutemadi istifade etdiyimiz saytdi. Onun mobil tetbiqetmesi yolda ve ya komputerin arxasinda olmadan odenishleri heyata kecirmeye imkan yaradirdi. Men Iphone 5 istifadecisiyem ve sizden xahisihim bu tetbiqetmeni Iphone 5-e uygunlashdirmaginizdir.,1
Problem Salam son yenilenme geldikden sora yenilenmeni vururam deyir sizin iphone ucun uyumlu deyil sebeb ??? duzeliw edirn zehmet deyilse ...,1
Hesab itdi Iphone 5 olanlar yenileyr bilmirler:(,1
"App yenilenmeden sonra update etmek olmur App yenilenmeden sonra update etmek olmur,yazir sizin iphone ile uyumlu deyil.Silib tezeden yazmaq isteyende de download olmur.Ne meseledi?",1
"App Design Come on guys. This is one of the simple and boring apps I have ever seen. Look at the design of the """"""""Uber"""""""" app please. Let's make your as a template please. You can do it. All the best!",1
:( iPhone 4s üçün heçolmasa açardıda. növbeti versiyada düzeliş edin 4s açsın. çoxdan istifade elirem hesab.az-dan. ayrılmaq istemezdim,1
"😡😡😡😡 Niyə iphone5 üçün yenilənmə mümkün olmur? Xəta verir """"""""iphone5'e uyumlu deyil"""""""" deyə",1
Yeniləyin! iPhone 5-ə yükləmək olmur. Nəzərə alın.,0
"Проблема совместимости. Не возможно установить обновление на IPhone 5.
Я так пониманию проблема в битности процессора. 
Прошу решить проблему, иначе придётся удалять Приложение, так как постоянное уведомление  о обновлении приложения висит в AppStore, но обновить как написал выше,- не получается.",1
